entrega_id,fecha_planificada,fecha_real,entrega_completa,entrega_a_tiempo,entrega_completa_a_tiempo,costo_preparacion,venta,rotura_stock,pedidos_proveedores,pedidos_retrasados,volumen_stock_recibido,horas_recepcion,tiempo_produccion,tiempo_programado,produccion_real,produccion_teorica,productos_buenos
1169,2023-10-28,2023-10-28,True,True,True,2565.8750548736457,123624.5086862561,False,4,0,465,6,8.097514568894091,9,14.146052939732071,15,14.000829255003037
1170,2024-08-21,2024-08-22,True,False,False,2878.47636806391,118664.74264547511,False,4,0,485,7,7.140995366845849,8,12.840332482564666,15,12.305369285493999
1171,2024-09-27,2024-09-27,True,True,True,3553.4347619963137,111110.30548264123,False,2,0,470,11,8.75708656138355,9,17.899658909755576,18,17.565769260933447
1172,2023-09-07,2023-09-07,True,True,True,1877.638601540617,118937.91308281,False,3,0,487,11,7.594185917586929,8,14.343208480216383,16,14.128508117977548
1173,2023-01-22,2023-01-22,True,True,True,2507.6600645305753,110131.26303004782,False,1,0,346,7,7.587394167733852,8,16.710688669320312,19,16.00918875248085
1174,2024-06-29,2024-07-01,True,False,False,2791.6734748707604,116728.62953361728,False,3,0,376,5,8.791618212521533,9,16.89224881444899,17,16.33167661625491
1175,2023-05-23,2023-05-23,True,True,True,1626.3789061573075,130431.23116000142,True,4,0,389,13,8.61547239162689,9,16.448826816319166,18,15.705914225366675
1176,2024-01-26,2024-01-26,True,True,True,2636.8959626431,114634.46245862973,False,1,0,451,8,8.71558606398757,9,15.985631583832918,17,15.826524750991085
1177,2023-01-05,2023-01-05,True,True,True,1089.9155888796545,128340.5545184937,False,3,0,409,6,6.969229746320403,8,17.976970607063496,19,17.419993876066368
1178,2024-10-23,2024-10-23,True,True,True,2571.794912739746,111868.75906153614,False,1,0,469,13,7.773292319893199,9,16.625515673204458,18,16.155590912578724
1179,2023-11-13,2023-11-13,False,True,False,2304.5558664138057,122032.76221057463,False,1,0,301,13,7.4934460122533855,8,17.886095593434067,18,17.660412964303458
1180,2023-02-03,2023-02-03,True,True,True,2690.5326198511757,123651.3031232396,False,4,0,392,5,7.738786489276677,9,16.443655823279034,19,16.365107569628275
1181,2023-12-06,2023-12-07,True,False,False,2600.3925851958293,103240.44029134153,False,4,0,438,5,8.81295469389587,9,14.73941214824473,16,14.47786546315145
1182,2024-07-07,2024-07-07,True,True,True,2007.3293437179846,111444.24445487966,False,4,1,499,6,8.126659562491168,9,17.947458486690103,19,17.433233644103343
1183,2023-09-13,2023-09-13,True,True,True,2170.977172751334,115221.24694573176,False,3,0,352,10,8.73055358548889,9,16.46136787469201,17,16.21859930189431
1184,2023-05-15,2023-05-15,True,True,True,2793.901927004736,126705.98939334798,False,1,0,328,5,8.410407372702837,9,16.091069050609036,18,15.326917026027768
1185,2023-09-03,2023-09-03,False,True,False,3354.8540143377595,132098.93960019105,False,1,0,312,10,7.848856816711055,9,14.034958370219071,15,13.548400272985527
1186,2024-10-20,2024-10-20,True,True,True,2988.9676041435487,115104.05117551227,False,3,0,328,8,8.445277812352384,9,15.712281388205714,18,15.062149675436636
1187,2023-12-18,2023-12-18,True,True,True,1387.623325980881,135286.3441582953,False,2,0,432,6,7.551457989030254,8,11.571097603971339,12,11.47418200992973
1188,2023-02-20,2023-02-20,True,True,True,1989.9223887365567,112845.74479423255,False,2,0,214,7,7.904330526244824,9,12.010613628031447,14,11.585984848248309
1189,2023-03-10,2023-03-10,True,True,True,2539.6014643448216,110488.91953257535,False,2,0,245,5,7.2577895518906725,8,11.923576603404731,12,11.552364934680561
1190,2023-06-14,2023-06-14,True,True,True,2757.4376181647303,126826.3688121289,False,3,1,358,6,8.827783682672447,9,16.83075065695469,19,16.21036074910006
1191,2023-02-13,2023-02-13,False,True,False,2690.7757879446303,120779.68472193943,False,3,0,293,9,7.499463201856662,8,9.641817272748211,10,9.531308880038381
1192,2024-05-13,2024-05-13,True,True,True,2714.947517352454,136977.89190735688,False,2,0,129,11,8.649193329127288,9,11.457503402265697,12,11.166203149879527
1193,2023-03-30,2023-04-04,True,False,False,1766.930433354179,138893.07222378656,False,3,0,268,12,8.74334014070271,9,10.145456530933373,11,10.062332202646324
1194,2023-03-09,2023-03-10,True,False,False,2721.1510780676704,102109.54845753677,False,4,0,407,5,8.152564848471014,9,13.890517062813613,16,13.349904520198542
1195,2023-12-27,2023-12-27,True,True,True,2045.7854686253809,111180.55276743337,False,4,0,459,12,8.480613366463844,9,9.75176717765555,11,9.694805140889315
1196,2024-11-01,2024-11-01,True,True,True,2378.3158515212294,122063.96889677038,False,4,0,397,7,8.724374089583096,9,13.385409739903194,15,13.107019089855656
1197,2023-01-07,2023-01-10,True,False,False,3256.999109228255,100566.90623619466,False,3,1,166,14,6.804258790237726,8,11.962521005554978,14,11.66593930019192
1198,2023-11-07,2023-11-07,True,True,True,2151.8532104738024,128652.71157294547,False,4,1,155,10,7.6598691596841695,9,8.868831379710066,10,8.43317112951451
1199,2023-10-29,2023-10-30,True,False,False,2165.4516199311433,128039.86495890503,False,4,0,326,5,7.804774534079938,9,15.329623261822043,16,15.06582680294707
1200,2023-04-09,2023-04-09,True,True,True,2035.6318422336076,112490.99634044182,False,2,0,321,9,7.838698904016493,9,11.940010800069528,12,11.777085012045521
1201,2024-07-14,2024-07-14,True,True,True,2151.455370410977,106649.4768005847,False,2,0,389,5,6.941368655681221,8,13.50490727867847,15,12.924427181187747
1202,2024-01-10,2024-01-11,True,False,False,1402.1637793371267,120146.11180300383,False,2,0,276,7,8.667389538788886,9,10.799725634732495,11,10.682912342585707
1203,2024-04-13,2024-04-13,True,True,True,2019.233549235358,118446.47880540924,False,2,0,453,7,8.32278321129749,9,16.088155957233926,18,15.677658647821666
1204,2023-12-14,2023-12-14,True,True,True,1351.22674538363,125355.71661895786,False,4,1,275,9,7.982151468411349,8,11.317960224661613,13,10.789117997179046
1205,2023-05-20,2023-05-19,True,True,True,2688.941141140616,118027.09910879932,False,2,1,491,7,8.242444543110341,9,15.69087358537008,17,15.435244181085132
1206,2023-04-30,2023-05-02,True,False,False,2320.047231408376,117522.92801565502,False,2,0,123,11,7.434672759838212,8,16.4798937377495,17,16.103043110077028
1207,2023-12-07,2023-12-07,False,True,False,2983.4661714520935,106280.50727715522,False,1,0,311,12,7.306230070840996,8,13.48270909463926,15,13.471601851307533
1208,2024-08-04,2024-08-05,True,False,False,1314.557313346781,114689.40829621324,False,3,0,305,8,6.974507430914528,8,11.806015547907968,12,11.628945409097366
1209,2024-06-29,2024-06-29,False,True,False,2028.1660925104125,100918.87608350691,False,2,1,371,12,6.8055689905976084,8,11.568258630793999,13,11.287721334014766
1210,2023-09-12,2023-09-12,True,True,True,3165.9718325533686,120801.73388725462,False,4,0,490,11,8.4359203147328,9,14.677384716825278,17,14.018489935381846
1211,2023-08-04,2023-08-04,True,True,True,3488.305166940303,125264.61813411867,False,1,0,444,6,8.407627631683473,9,16.286872354659753,19,15.744973740281592
1212,2023-03-12,2023-03-12,True,True,True,2749.457200482207,122744.60177613841,False,4,1,159,5,7.887518951087659,8,12.796057413230688,13,12.24478461717343
1213,2023-10-02,2023-10-05,True,False,False,3260.4256160318896,121016.0771869001,False,1,0,308,9,7.048343782338355,8,12.674057259890933,14,12.468803845010452
1214,2023-12-17,2023-12-17,True,True,True,2424.350480115146,122566.8523089148,False,4,0,247,5,8.483053315508405,9,13.879556907607295,14,13.562665725821082
1215,2024-03-11,2024-03-11,True,True,True,2584.1915138915438,122364.86946146582,False,4,0,100,8,7.350955889330524,8,9.395746785857051,11,8.952684444868721
1216,2023-06-01,2023-06-06,True,False,False,2799.0768082315335,115384.41875398588,False,1,0,151,11,8.90766017056446,9,17.032016171175087,18,16.411387828673984
1217,2023-02-13,2023-02-13,True,True,True,2853.0334749277154,129592.53376449038,False,2,1,285,11,7.5898368898560395,8,8.719755010758128,10,8.626060375094568
1218,2023-11-28,2023-11-29,True,False,False,2519.548997800201,122379.64891899888,False,3,1,144,14,7.530297917450774,8,13.282803982636015,15,12.765481109827311
1219,2024-01-19,2024-01-19,False,True,False,2947.6978303438786,109456.24794925669,False,2,1,425,13,7.412309385440108,8,10.096110372445768,11,9.637128988176576
1220,2023-05-18,2023-05-18,True,True,True,2591.6209552293594,102093.49007043286,False,2,0,452,7,8.621712804332184,9,15.532173185987446,16,14.974574643020642
1221,2023-03-30,2023-03-30,True,True,True,2806.0784034777757,111011.2618912267,False,4,0,365,7,7.337709335355104,8,15.65645421130152,16,15.012819913541025
1222,2024-10-26,2024-10-26,True,True,True,3233.6910052677463,149622.13864420544,False,1,0,344,5,8.41982324730183,9,13.33314588239984,14,12.723419582642713
1223,2023-11-22,2023-11-22,False,True,False,1668.7498480163745,118224.42389733702,False,3,1,291,8,7.411522266589535,8,16.423708447919886,17,15.834063093496592
1224,2024-12-29,2024-12-29,True,True,True,2644.9637793043867,133213.03699201788,False,1,0,331,14,6.989292407462632,8,14.49276056230782,15,14.070544036430912
1225,2024-03-31,2024-03-31,True,True,True,1872.7534737313765,124193.89041528999,False,3,1,221,8,8.048199261821065,9,12.586024017999975,14,12.109586165287563
1226,2024-12-30,2024-12-30,True,True,True,2346.864995596489,133974.2286082313,False,1,0,475,5,7.011239361296001,8,9.118501323449983,10,8.696858561341607
1227,2024-04-18,2024-04-18,True,True,True,3416.9019296818906,113123.15379236711,False,4,0,452,6,7.910715834356044,9,9.855095200755073,10,9.828317017568391
1228,2023-02-15,2023-02-15,True,True,True,3185.254326554117,112517.29002025934,False,2,0,280,5,7.66984460685688,8,14.160686794813733,15,13.460789518222018
1229,2024-04-28,2024-04-28,True,True,True,3043.431744860918,102835.02422856133,False,2,1,202,9,7.794493118874172,8,11.306851036348906,12,10.87209688889031
1230,2024-02-05,2024-02-06,True,False,False,2358.6953662543874,121626.05345050037,False,2,0,281,12,8.502574828152591,9,11.483979733968958,13,11.189651751720612
1231,2024-08-12,2024-08-12,True,True,True,2730.0113493971585,122514.21607404646,True,1,1,302,14,7.0109270120569525,8,9.788871189976904,11,9.410207443127343
1232,2023-12-28,2023-12-28,True,True,True,2426.212417801403,118431.10424640823,False,2,0,187,9,7.528334495405844,8,9.17484378398214,10,9.0149132067191
1233,2023-06-18,2023-06-20,True,False,False,2140.7286466104797,138321.196075773,False,2,1,458,6,8.531941830425303,9,16.345359560238844,17,15.901001642555398
1234,2024-10-14,2024-10-14,True,True,True,3201.452391981095,116556.3666932314,False,2,0,357,7,6.809204959147746,8,12.27119935820798,13,12.196462136408053
1235,2023-01-16,2023-01-17,False,False,False,2131.3691618040193,142776.8892603093,False,2,0,444,10,8.92133289443314,9,13.999406651035846,16,13.504088453566728
1236,2024-12-16,2024-12-17,True,False,False,2382.009950566527,115100.55979026038,False,1,0,229,13,8.027131036375025,9,12.874090029312631,15,12.354312574748084
1237,2023-09-10,2023-09-10,True,True,True,1663.9202431777524,113531.24097929735,False,1,0,349,10,8.360658374033084,9,17.07374562614711,19,16.294871927867845
1238,2023-08-04,2023-08-04,False,True,False,1991.1335299552698,123637.6990672783,False,2,0,402,14,6.868407913579631,8,14.503506640530071,17,14.122534443918756
1239,2023-05-03,2023-05-03,False,True,False,1992.9545309111481,111978.4109028545,True,4,0,383,8,8.840773445776337,9,14.631663823868628,17,14.523338848795065
1240,2023-12-21,2023-12-21,True,True,True,3029.068056283711,116874.2257460531,False,2,0,427,7,7.610065796880159,8,15.638787142638794,17,15.610996445725277
1241,2023-11-21,2023-11-21,True,True,True,2719.2157629836834,122895.36836643849,False,1,0,101,6,8.461617037411639,9,11.18196656828992,13,10.828793382498457
1242,2023-02-26,2023-02-27,True,False,False,2060.425697865124,112865.49491185992,True,4,1,332,14,8.230291754003574,9,12.540539162604883,14,11.935998895088918
1243,2023-07-26,2023-07-26,True,True,True,1800.3284761070624,121814.77881879055,False,1,0,379,12,7.85074407970169,9,13.925225445987612,16,13.572860729579252
1244,2023-08-18,2023-08-18,True,True,True,2195.1740871464112,117337.05286426058,False,3,0,301,6,8.590418622937095,9,15.425277285050647,16,15.213713320448667
1245,2023-04-21,2023-04-21,True,True,True,2407.6232995112828,120037.64175333339,False,1,0,176,9,7.8388035783990535,9,16.142422604226574,17,16.1349665447648
1246,2024-08-01,2024-08-01,True,True,True,2079.7570142744034,109061.00709913194,False,3,0,254,7,8.942093846355645,9,15.728641431302089,16,15.298481973222119
1247,2024-03-29,2024-03-29,True,True,True,1893.5841945205207,128572.55432643529,False,4,2,225,11,8.314696432240195,9,16.725429593468295,19,16.55344479743831
1248,2024-10-31,2024-10-31,True,True,True,2729.3002269388153,129082.2252409173,False,4,1,248,14,8.761333421943858,9,15.614731701575437,16,15.415754384410777
1249,2024-01-16,2024-01-18,True,False,False,1808.4910956277631,99068.2197760884,False,3,0,353,12,8.664108709209371,9,13.301810518270756,14,13.068851154440573
1250,2024-01-20,2024-01-19,True,True,True,3318.242092816599,113703.44101660237,False,4,0,264,6,7.3809669525415345,8,8.992302625806426,10,8.753006781312296
1251,2023-11-15,2023-11-18,True,False,False,2911.691964545439,118396.28513620637,False,1,0,307,9,8.173559714276626,9,12.11672633006028,13,11.833731484777132
1252,2023-12-23,2023-12-23,True,True,True,1784.5167845326523,119640.23522323392,False,1,0,375,9,8.332836241073851,9,9.126641007436813,10,8.743075710440502
1253,2023-11-11,2023-11-11,True,True,True,1676.9018498106457,121295.22078269886,False,2,1,130,13,8.827083884824159,9,14.189997533092683,15,13.481105904075594
1254,2023-12-09,2023-12-09,True,True,True,3381.649400149785,117426.83499410732,False,3,0,162,9,8.66084398445944,9,9.454063776185816,11,9.426883309679972
1255,2024-02-18,2024-02-20,True,False,False,3053.6471286928054,110688.11967546458,False,1,0,115,6,8.541161249755225,9,16.73768268909289,17,16.26280492120431
1256,2024-04-30,2024-04-30,True,True,True,3028.521709582683,113041.70053607725,False,2,0,305,6,8.243543068700298,9,12.93491408981154,13,12.532508476701569
1257,2023-10-18,2023-10-18,True,True,True,2385.4716389291552,124253.73106798988,False,2,0,111,10,6.845578665152234,8,9.982533234574882,10,9.782502663851556
1258,2024-10-02,2024-10-02,True,True,True,1976.8534694903828,118288.08415608066,False,1,0,203,13,7.709375966833119,8,13.760543773260355,15,13.685301385679736
1259,2024-03-27,2024-03-27,True,True,True,1938.3369095976261,114699.91837902559,False,3,0,175,13,7.02069446147939,8,18.428738525017682,19,17.716985656516144
1260,2023-03-18,2023-03-18,True,True,True,2624.3675370361025,108969.53552523654,False,1,0,126,6,7.728776715520293,8,14.439044157770288,16,13.879082383465018
1261,2023-02-17,2023-02-17,True,True,True,2159.828690450063,116887.20716120464,False,1,0,261,13,6.824794221912118,8,14.834607486826421,15,14.697848004962859
1262,2023-05-26,2023-05-26,True,True,True,2369.2163883867324,116552.33420126344,False,1,0,485,11,6.91866900797878,8,17.023404534348785,19,16.824116633369226
1263,2024-03-28,2024-03-28,False,True,False,1877.909392144902,117124.40193575987,False,4,1,375,6,7.831787457848193,8,9.606361087295774,11,9.325078750597706
1264,2024-05-16,2024-05-17,True,False,False,2053.6360144813593,124363.28194903219,False,3,1,356,10,6.868210340817899,8,10.76355206816049,11,10.522434614306905
1265,2024-08-11,2024-08-13,True,False,False,1959.580239798021,121571.74192444082,False,4,1,106,5,7.669009735431587,9,16.351198276925146,17,16.053718090090168
1266,2024-10-23,2024-10-23,True,True,True,2367.839654165345,118360.54911902858,False,1,0,346,6,7.337757031849721,8,12.129458833845284,14,11.775878197038516
1267,2024-05-18,2024-05-18,True,True,True,2113.7659866902636,131269.76987349798,False,2,0,384,5,8.064612938077282,9,13.268959066916901,15,12.662063614686504
1268,2023-03-25,2023-03-25,True,True,True,1359.54394589608,120155.68274812603,False,3,0,138,6,6.933118091917148,8,15.643868934873357,17,15.495351233068543
1269,2023-09-22,2023-09-22,True,True,True,2898.34208004581,127180.62043837202,False,3,0,182,11,7.3520237213057,8,11.329962739070872,12,10.845396286214948
1270,2023-03-04,2023-03-04,True,True,True,3527.924266100615,117781.27671717825,False,1,0,496,9,8.667219007998755,9,16.58746645520326,19,15.806950404410479
1271,2024-09-16,2024-09-17,True,False,False,3374.09022903463,129579.26865336238,False,1,0,294,14,8.16077736440358,9,13.210558866561707,15,13.062749260966912
1272,2023-06-28,2023-06-29,True,False,False,2384.5679444010325,104913.9054562029,False,1,0,343,14,7.662908312348145,9,14.221764339400524,15,13.626985798061227
1273,2023-03-22,2023-03-22,True,True,True,2278.6142216569015,129803.38670217764,False,4,0,316,8,8.819705853856256,9,8.518929793133722,10,8.105224876516107
1274,2024-10-13,2024-10-14,False,False,False,2091.031354786759,121405.08904285605,False,3,1,246,9,7.777421370567228,9,8.699629958759196,10,8.673855879605787
1275,2024-09-01,2024-09-01,True,True,True,2027.0995342004762,120191.05375292004,False,1,0,414,10,7.85771500876268,9,9.749365988080477,11,9.611749938791382
1276,2023-03-16,2023-03-19,True,False,False,2833.7571176985907,116915.94850661253,True,4,1,481,12,7.757283829524668,9,10.605652365576583,12,10.426072072095286
1277,2024-04-03,2024-04-03,True,True,True,2334.3119544248993,129978.1921440977,False,4,1,437,13,8.035014260211952,9,9.750445757451962,11,9.515199460191889
1278,2024-10-14,2024-10-14,True,True,True,2581.042846323388,128623.90575917688,False,2,0,455,7,7.988834679079017,8,18.286320926718926,19,17.863308574296816
1279,2023-09-15,2023-09-17,True,False,False,1895.165407292794,128459.47924769373,False,1,1,369,6,7.825937553306163,9,14.49442262919001,16,14.301150128758978
1280,2024-09-06,2024-09-08,True,False,False,2633.1901004723054,119473.56276243977,False,4,0,116,6,7.7665780319742925,8,11.781831246977584,13,11.61529456256784
1281,2023-10-11,2023-10-11,True,True,True,2432.023886189152,131856.34708242325,False,4,1,274,9,8.42747952379766,9,11.410520464735331,12,10.865287144249924
1282,2024-04-14,2024-04-14,True,True,True,2673.311446237798,123744.20651517024,False,2,0,321,5,8.389666291932597,9,9.0023144402193,10,8.857457880515392
1283,2023-07-18,2023-07-18,True,True,True,2362.1188698901888,116751.49240870234,False,2,0,166,5,7.468001223604404,8,10.92914288919251,11,10.516193909404198
1284,2024-10-14,2024-10-15,True,False,False,2519.7496071672017,135929.97079758436,False,4,1,203,6,7.4296751125154294,8,15.290721961097882,17,14.630862928785362
1285,2023-04-19,2023-04-19,True,True,True,3820.535874847428,120622.3739239031,False,2,0,261,5,7.5698839827990705,8,12.533964215862532,13,12.024024217347606
1286,2023-02-21,2023-02-21,True,True,True,2473.148910617612,112922.68113555918,False,1,0,422,12,7.059029480918254,8,10.503579069006317,11,10.12507603030894
1287,2024-04-13,2024-04-13,True,True,True,2076.2579119928505,135308.87934978196,False,3,0,338,5,8.419425367161278,9,10.456120252218309,11,10.078030497471287
1288,2023-10-12,2023-10-13,True,False,False,2937.1200846166207,119883.89885544956,False,3,0,275,11,7.95146409715988,8,11.70729806869539,12,11.588359014167542
1289,2023-03-28,2023-03-27,True,True,True,2375.1136939798084,125285.39201831401,False,2,0,433,7,8.299527944617077,9,18.574211562659436,19,18.391648951869275
1290,2024-05-02,2024-05-02,True,True,True,1867.989707567633,113960.82104113796,False,4,0,358,7,7.320435100409883,8,11.710511058918534,12,11.569494537531599
1291,2024-11-09,2024-11-09,False,True,False,2848.465317481379,95812.24532930579,False,4,0,385,7,8.954636344030288,9,13.767373764378277,14,13.288320501993905
1292,2023-09-12,2023-09-12,True,True,True,2660.9929558095578,115350.00129684492,False,1,0,449,7,7.140004567130372,8,10.39519851195227,12,10.251930292907927
1293,2024-12-01,2024-12-01,True,True,True,2710.973142491891,125571.84815867792,False,3,0,229,5,7.335619597259151,8,14.667694867248654,15,14.327228186960006
1294,2024-11-05,2024-11-05,True,True,True,3146.548760620546,118442.77478532658,False,4,2,223,9,6.819723269518793,8,17.11069749651106,19,16.90502082353712
1295,2024-12-02,2024-12-03,True,False,False,3098.614051394884,122811.15580996715,False,1,0,257,13,7.894352202373446,8,10.084147201713103,11,9.945861531456881
1296,2024-09-03,2024-09-05,True,False,False,2710.6635347578003,117745.9600626112,False,3,1,180,8,7.684443290967439,9,11.840886332147322,12,11.51472777151316
1297,2023-07-17,2023-07-17,True,True,True,2076.3894748754497,122406.64685857286,False,3,0,278,13,8.447222843570735,9,8.972957350298504,10,8.644298297628724
1298,2023-03-27,2023-03-28,True,False,False,3133.2135188134466,109778.98706035862,False,2,0,403,8,7.174619860185813,8,15.600492627827043,17,15.49588047518405
1299,2024-11-22,2024-11-24,True,False,False,2755.154003131717,123215.15946227557,False,1,0,453,8,8.842412268737394,9,16.327793964627613,17,16.301495759970976
1300,2024-09-09,2024-09-09,True,True,True,2067.6081806606235,110540.10553693757,False,2,0,155,11,8.498616650185363,9,15.39442349667203,17,14.788822539423018
1301,2024-05-20,2024-05-20,False,True,False,2416.5801661530395,119036.38714411776,False,3,0,448,13,7.840398614762522,9,8.917844070174603,10,8.669882339416302
1302,2023-04-25,2023-04-25,True,True,True,1408.5123567744947,113222.64417122166,False,1,0,465,7,7.856092050660614,8,14.788809572026278,15,14.07907080099695
1303,2024-03-07,2024-03-10,True,False,False,2583.009423937286,129964.62615412983,False,3,0,256,9,8.575663459050487,9,16.31469172646359,17,16.049699872520954
1304,2024-10-16,2024-10-16,True,True,True,2244.4135160303963,120418.70050266884,False,1,0,251,6,7.5189216267435155,8,8.768250041873833,10,8.5717434479032
1305,2024-11-25,2024-11-25,True,True,True,3375.4205358250138,107661.82198225972,False,4,0,360,10,7.121449179289603,8,13.438733910354637,15,13.078122915314626
1306,2023-08-22,2023-08-22,True,True,True,3091.3886852360415,133635.5654427573,False,3,0,224,6,7.393142373685819,8,8.520971187759267,10,8.28188838843856
1307,2023-07-10,2023-07-11,True,False,False,2385.839054322776,103634.76823600235,False,2,0,342,14,7.225387460939036,8,14.787837578414166,16,14.783911503631812
1308,2024-10-24,2024-10-27,True,False,False,2739.882931563791,135759.55302750436,False,1,0,346,7,7.466470614773955,8,15.812402823921058,16,15.416746707694925
1309,2023-10-27,2023-10-27,True,True,True,2616.2418112566693,123536.11603725064,False,3,0,444,8,7.650386740430429,9,13.730852604505039,15,13.720832366167125
1310,2023-10-19,2023-10-19,True,True,True,2260.6103199070785,113780.78137620358,False,1,0,377,6,7.83153119630775,9,15.55414558737537,16,15.078839297798762
1311,2024-08-13,2024-08-13,True,True,True,3006.4164038897493,127673.37413299234,False,1,0,142,8,7.264417119159349,8,9.252245643304096,10,8.90421635323945
1312,2024-01-02,2024-01-02,True,True,True,2094.419939928706,111460.4216963002,False,2,0,495,11,8.155041932191013,9,12.32161617157652,13,12.235580692927615
1313,2023-10-17,2023-10-22,True,False,False,2070.0687654247026,119589.87382008112,True,4,1,122,10,7.763418107563674,8,12.712052138741456,14,12.586753491122373
1314,2023-09-05,2023-09-05,True,True,True,1946.858187798213,107950.42236182628,False,4,1,487,11,7.66633232929291,9,14.473516797647427,17,13.916338955076217
1315,2024-10-12,2024-10-12,True,True,True,2679.605850074734,122045.65055426535,False,4,1,224,8,8.34675234761045,9,15.30561772577597,18,15.253220322076096
1316,2024-12-15,2024-12-15,True,True,True,2299.3418518695094,141664.60189713232,True,1,1,480,12,8.694228738888668,9,10.52442057327323,12,10.266780454117525
1317,2023-02-24,2023-02-24,False,True,False,2060.033995824844,129301.66228881599,False,1,1,138,5,6.941261838899153,8,14.64716315997904,15,14.572660107972295
1318,2023-03-13,2023-03-13,True,True,True,2020.0748488918525,117750.80460444649,False,3,0,435,5,7.57337363117586,8,16.45741336456609,19,15.716220961728283
1319,2023-03-20,2023-03-20,True,True,True,2490.9083103543235,122453.76261779084,False,4,0,213,8,8.663684998294562,9,11.814839938642917,12,11.34246319937883
1320,2023-01-16,2023-01-16,True,True,True,3041.1893556617215,136159.8167991793,False,4,1,367,13,8.329344368506042,9,13.395750402927682,15,12.963155163508482
1321,2024-11-08,2024-11-07,True,True,True,1292.3183689607351,120146.55909870127,False,2,0,189,9,7.89306736495516,9,12.851606265799866,15,12.258519086062753
1322,2023-05-08,2023-05-08,True,True,True,2849.4879091723833,121561.05352482205,False,2,0,486,12,7.294978639123132,8,11.644741260690237,13,11.422279108712482
1323,2024-10-28,2024-10-28,True,True,True,2984.3877127382348,98774.81799413869,False,3,0,373,11,7.391581469382075,8,12.849602690251386,13,12.543002003830944
1324,2024-08-28,2024-08-28,True,True,True,2971.491977130361,124843.05290212654,False,1,0,395,13,8.453733002748866,9,8.683547243149036,10,8.59763068416388
1325,2024-07-16,2024-07-16,True,True,True,2734.7437991453503,121449.70025931904,True,3,0,239,10,7.659858259897544,8,12.996710828290457,14,12.381531529564757
1326,2023-09-11,2023-09-11,True,True,True,2739.9141857597447,117284.88816896114,False,2,0,370,9,8.25824796493355,9,11.482955403707876,12,11.474564314581123
1327,2023-09-23,2023-09-25,True,False,False,1497.5776564792695,130149.98777884022,False,2,0,210,8,6.882092581975795,8,13.715090382788064,15,13.552018488174268
1328,2024-08-03,2024-08-03,True,True,True,3372.0157528266063,124061.52712654443,False,3,0,126,7,8.103764073376777,9,15.362640118141401,17,15.075392907120191
1329,2023-01-18,2023-01-18,True,True,True,2999.962707900706,116119.71460087471,False,2,0,231,6,8.639846418934905,9,10.527784271966686,11,10.461295715292486
1330,2023-10-19,2023-10-19,True,True,True,3858.4765171694207,100776.85812527167,False,3,1,404,12,7.684999957304043,9,17.86781602568463,18,17.56596021557863
1331,2024-02-03,2024-02-03,False,True,False,3122.809156109107,124663.97749247613,False,2,0,157,13,6.845540583513058,8,17.054665278925103,18,16.785405563999728
1332,2024-05-25,2024-05-24,True,True,True,2880.671178396756,132326.47504381844,False,4,0,246,9,8.18533708241438,9,15.524736893545738,17,15.092831312820305
1333,2024-01-04,2024-01-04,True,True,True,2732.251082607106,119166.67799375653,False,4,0,402,8,7.9702123740308135,9,13.27858859240419,15,13.2652909421383
1334,2024-10-31,2024-11-02,True,False,False,3850.4332347747977,119238.1433004808,False,1,0,260,11,8.000164854101328,9,16.274697983181415,18,16.13709785575512
1335,2023-03-25,2023-03-25,True,True,True,3098.8709683135853,123518.59429446576,False,3,1,446,12,6.806759934057659,8,18.944315660063015,19,18.940669628101077
1336,2024-12-28,2024-12-28,True,True,True,2124.5774343842063,117944.57289860773,False,1,0,144,5,8.022050032469359,9,15.95723030960165,17,15.879124825983961
1337,2024-08-05,2024-08-05,True,True,True,2015.215221031236,116820.69040900357,False,3,0,339,12,8.935081132560304,9,13.265343418287053,14,12.734496224233757
1338,2024-03-19,2024-03-19,True,True,True,2892.234758762028,121705.25147396147,False,3,1,479,13,8.879917703463592,9,13.754060454216354,16,13.267935637112847
1339,2024-03-30,2024-03-31,True,False,False,1926.6084506867255,104690.72367487353,False,1,0,166,8,7.666577022491356,8,15.813706532354443,17,15.637678732310405
1340,2023-12-23,2023-12-24,True,False,False,2641.49869051123,133766.24093975747,False,2,1,239,10,7.643287386068642,8,9.877753313195486,11,9.809346107938628
1341,2024-08-07,2024-08-09,True,False,False,2644.7951831447363,132696.33947367297,True,1,0,126,11,7.399980237925802,8,13.39710215976616,14,13.248109655484106
1342,2023-04-04,2023-04-04,True,True,True,3053.0352204655396,120778.65785825775,False,2,0,176,8,8.860787048441953,9,14.78424278727968,15,14.181611170286208
1343,2024-01-18,2024-01-18,True,True,True,2762.2745920327156,124021.99802388452,False,3,0,390,12,6.902949305914444,8,17.186720431697946,19,17.077766643755545
1344,2024-01-24,2024-01-25,True,False,False,3823.942106778544,124539.35888403775,False,2,0,274,11,8.354409435065097,9,9.983624799049853,11,9.795562747395213
1345,2024-02-25,2024-02-25,True,True,True,2546.770360496749,118175.90616537881,False,3,0,263,14,7.650427832171801,8,12.738402256305276,14,12.356819160987277
1346,2023-02-06,2023-02-06,False,True,False,2304.3661425462296,111110.75190940229,False,4,1,148,14,7.158354124481459,8,15.633967946581924,18,15.357007411333761
